tgl_transaksi,kd_faktur_lpb,kd_barang,nama_barang,exp_date,qty,lpb_note,input_at,lpb_status
11/3/2026,26000569B,QALGO01,"Algojo 200/10/15 OD 20 X 500 ml",1/12/2029,2,IO02A-260300055,14/03/2026,1
12/3/2026,26000570,QMUL09,"Mulsa Ori Universal 0.25 60 cm X 9 kg (Roll)*",1/1/1000,70,KIU/003/III/26,14/03/2026,1
12/3/2026,26000570,QMUL141,"Mulsa Ori Universal 0.25 60 cm X 18 kg (Roll) + Kaos*",1/1/1000,66,KIU/003/III/26,14/03/2026,1
12/3/2026,26000571,QMUL103,"Mulsa Ori Gajah 0.3 60 cm X 9 kg (Roll)*",1/1/1000,25,KIU/004/III/26,14/03/2026,1
12/3/2026,26000571,QMUL137,"Mulsa Ori Gajah 0.3 60 cm X 18 kg (Roll) + Kaos*",1/1/1000,50,KIU/004/III/26,14/03/2026,1
12/3/2026,26000571,QMUL136,"Mulsa Ori Gajah 0.3 50 cm X 18 kg (Roll) + Kaos*",1/1/1000,25,KIU/004/III/26,14/03/2026,1
12/3/2026,26000572,QRICE03,"Ricestar Xtra 89 OD 100 X 100 ml",1/11/2026,2500,6128068021,14/03/2026,1
12/3/2026,26000573k,QACTI05,"Activation 20 X 500 ml*",1/3/2031,1260,0882/03/SJ/2026,14/03/2026,1
12/3/2026,26000573k,QACTI06,"Activation 20 X 1 ltr*",1/3/2031,1600,0882/03/SJ/2026,14/03/2026,1
12/3/2026,26000573k,QACTI06,"Activation 20 X 1 ltr*",1/3/2031,80,0882/03/SJ/2026,14/03/2026,1
12/3/2026,26000574,QTEBA02,"Teballo 250 SL Red 40 X 250 ml*",1/3/2031,1000,0881/03/SJ/2026,14/03/2026,1
12/3/2026,26000574,QTEBA01,"Teballo 250 SL Red 50 X 100 ml*",1/3/2031,1000,0881/03/SJ/2026,14/03/2026,1
12/3/2026,26000575,QROUN01,"Round Up 486 SL 12 X 1 ltr",1/2/2031,6000,25/26-000994-03,14/03/2026,1
12/3/2026,26000576,QROUN01,"Round Up 486 SL 12 X 1 ltr",1/2/2031,12000,25/26-000995-03,14/03/2026,1
12/3/2026,26000577,QABAD01,"Abado 50 WP 20 X 6 X 40 gr*",1/3/2030,600,SJ010487,14/03/2026,1
12/3/2026,26000577,QABAD02,"Abado 50 WP 20 X 20 X 10 gr*",1/4/2028,2000,SJ010487,14/03/2026,1
12/3/2026,26000578,QAGUS02,"Agus 500 SC 40 X 250 ml*",1/1/2029,400,SJ010516,14/03/2026,1
12/3/2026,26000578,QAGUS01,"Agus 500 SC 100 X 100 ml*",1/1/2029,900,SJ010516,14/03/2026,1
12/3/2026,26000579,QKNO303,"KNO3 Putih P Tani 15 X 2 kg",1/3/2029,2250,S/2602/94652,14/03/2026,1
12/3/2026,26000580,QABAD02,"Abado 50 WP 20 X 20 X 10 gr*",1/4/2028,2000,SJ010515,14/03/2026,1
12/3/2026,26000580,QAMUR02,"Amuron 70 EC 40 X 250 ml*",1/1/2031,400,SJ010515,14/03/2026,1
12/3/2026,26000581,QROUN01,"Round Up 486 SL 12 X 1 ltr",1/1/1000,12000,"25/26-000998-03 SHIP TO RIZKY JAYA",14/03/2026,1
12/3/2026,26000582,QCURA03,"Curacron 500 EC 50 X 100 ml",1/2/2027,5000,1810705322,14/03/2026,1
12/3/2026,26000583,QSCOR02,"Score 250 EC 40 X 250 ml",1/2/2028,5400,1810705316,14/03/2026,1
12/3/2026,26000583,QSCOR02,"Score 250 EC 40 X 250 ml",1/2/2028,2200,1810705316,14/03/2026,1
12/3/2026,26000584,QCURA03,"Curacron 500 EC 50 X 100 ml",1/2/2027,3200,1810702028,14/03/2026,1
12/3/2026,26000584,QCURA03,"Curacron 500 EC 50 X 100 ml",1/2/2027,6800,1810702028,14/03/2026,1
12/3/2026,26000585,QALIK02,"Alika 247 ZC 40 X 250 ml",1/11/2027,4000,1810728843,14/03/2026,1
12/3/2026,26000585,QALIK03,"Alika 247 ZC 50 X 100 ml",1/11/2027,5000,1810728843,14/03/2026,1
12/3/2026,26000586,QGAND01,"Gandasil B 144 X 100 gr",1/11/2028,14400,008/0326/M,14/03/2026,1
12/3/2026,26000586,QGAND01,"Gandasil B 144 X 100 gr",1/11/2028,288,008/0326/M,14/03/2026,1
12/3/2026,26000586,QGAND03,"Gandasil D 144 X 100 gr",1/12/2028,14400,008/0326/M,14/03/2026,1
12/3/2026,26000586,QGAND03,"Gandasil D 144 X 100 gr",1/12/2028,28800,008/0326/M,14/03/2026,1
12/3/2026,26000586,QGAND03,"Gandasil D 144 X 100 gr",1/12/2028,14400,008/0326/M,14/03/2026,1
12/3/2026,26000586,QGAND03,"Gandasil D 144 X 100 gr",1/12/2028,14400,008/0326/M,14/03/2026,1
12/3/2026,26000586,QGAND01,"Gandasil B 144 X 100 gr",1/12/2028,6912,008/0326/M,14/03/2026,1
12/3/2026,26000586,QGAND01,"Gandasil B 144 X 100 gr",1/12/2028,7200,008/0326/M,14/03/2026,1
12/3/2026,26000586,QGAND01,"Gandasil B 144 X 100 gr",1/12/2028,7200,008/0326/M,14/03/2026,1
12/3/2026,26000586,QGAND02,"Gandasil B 24 X 500 gr",1/1/2029,12000,008/0326/M,14/03/2026,1
12/3/2026,26000586,QGAND02,"Gandasil B 24 X 500 gr",1/1/2029,6000,008/0326/M,14/03/2026,1
12/3/2026,26000586,QGAND02,"Gandasil B 24 X 500 gr",1/1/2029,12000,008/0326/M,14/03/2026,1
12/3/2026,26000587,QMARS03,"Marshal 200 EC 24 X 500 ml",1/11/2027,1200,B/2603/10456,14/03/2026,1
12/3/2026,26000588,QMKP01,"MKP 20 X 1 kg",1/2/2029,30600,S/2602/94650,14/03/2026,1
13/3/2026,26000589,QBLAS01,"Blast 200 SC 20 X 500 ml",1/1/1000,4120,"SH02A-260300003 SHIP TO MAS",14/03/2026,1
13/3/2026,26000590,QMETI07,"Metindo 40 SP 40 X 400 gr",1/8/2030,640,SJ25100314,14/03/2026,1
13/3/2026,26000591,QMETI05,"Metindo 25 WP 40 X 250 gr*",1/10/2029,2240,SJ25100239,14/03/2026,1
13/3/2026,26000591,QMETI05,"Metindo 25 WP 40 X 250 gr*",1/11/2029,360,SJ25100239,14/03/2026,1
13/3/2026,26000591,QMETI03,"Metindo 25 WP 10 X 10 X 100 gr*",1/3/2030,300,SJ25100239,14/03/2026,1
13/3/2026,26000591,QMETI06,"Metindo 25 WP 40 X 500 gr*",1/4/2030,800,SJ25100239,14/03/2026,1
13/3/2026,26000591,QMETI03,"Metindo 25 WP 10 X 10 X 100 gr*",1/3/2030,6000,SJ25100239,14/03/2026,1
13/3/2026,26000591,QMETI06,"Metindo 25 WP 40 X 500 gr*",1/4/2030,160,SJ25100239,14/03/2026,1
13/3/2026,26000591,QMETI06,"Metindo 25 WP 40 X 500 gr*",1/5/2030,480,SJ25100239,14/03/2026,1
13/3/2026,26000592,QFENV01,"Fenval 200 EC 15 X 1 ltr*",1/1/2031,765,SJ26020339,14/03/2026,1
13/3/2026,26000593,QMETI01,"Metindo 40 SP 10 X 10 X 100 gr",1/2/2031,4000,SJ26020169,14/03/2026,1
13/3/2026,26000593,QMETI01,"Metindo 40 SP 10 X 10 X 100 gr",1/2/2031,3000,SJ26020169,14/03/2026,1
13/3/2026,26000593,QMETI01,"Metindo 40 SP 10 X 10 X 100 gr",1/2/2031,3000,SJ26020169,14/03/2026,1
13/3/2026,26000594,QMETI06,"Metindo 25 WP 40 X 500 gr*",1/9/2030,1000,SJ25100314,14/03/2026,1
13/3/2026,26000594,QMETI06,"Metindo 25 WP 40 X 500 gr*",1/9/2030,1000,SJ25100314,14/03/2026,1
13/3/2026,26000594,QMETI06,"Metindo 25 WP 40 X 500 gr*",1/9/2030,1000,SJ25100314,14/03/2026,1
13/3/2026,26000594,QMETI06,"Metindo 25 WP 40 X 500 gr*",1/9/2030,1000,SJ25100314,14/03/2026,1
13/3/2026,26000595,QNOVL01,"Novlect 100/20 EC 20 X 500 ml",1/2/2029,2200,ID01CVASA65FJQZ,14/03/2026,1
13/3/2026,26000595,QACAP02,"Acapela System 280 SC 50 X 100 ml",1/10/2027,250,ID01CVASA65FJQZ,14/03/2026,1
13/3/2026,26000595,QLOYA01,"Loyant 25 EC 20 X 500 ml",1/11/2028,100,ID01CVASA65FJQZ,14/03/2026,1
13/3/2026,26000595,QACAP02,"Acapela System 280 SC 50 X 100 ml",1/12/2028,2000,ID01CVASA65FJQZ,14/03/2026,1
13/3/2026,26000596,QCABR02,"Cabrio 250 EC 48 X 100 ml",1/6/2030,2400,6215878237,14/03/2026,1
13/3/2026,26000597,QSELT01,"Seltima 100 CS 20 X 500 ml",1/11/2028,2400,6215878248,14/03/2026,1
13/3/2026,26000598,QCABR01,"Cabrio 250 EC 24 X 250 ml",1/6/2030,4104,6215872844,14/03/2026,1
13/3/2026,26000598,QCABR01,"Cabrio 250 EC 24 X 250 ml",1/6/2030,696,6215872844,14/03/2026,1
13/3/2026,26000599,QASIA03,"Asia Top 288 SL 20 ltr*",1/11/2030,24,DO.2026.03.00018,14/03/2026,1
13/3/2026,26000599,QWIND06,"Winda 250 SC 20 X 250 ml*",1/9/2030,520,DO.2026.03.00018,14/03/2026,1
13/3/2026,26000599,QWIND06,"Winda 250 SC 20 X 250 ml*",1/1/2031,500,DO.2026.03.00018,14/03/2026,1
13/3/2026,26000599,QWIND06,"Winda 250 SC 20 X 250 ml*",1/3/2031,980,DO.2026.03.00018,14/03/2026,1
13/3/2026,26000599,QTOPB01,"Topbas 400 SC 50 X 50 ml*",1/11/2030,750,DO.2026.03.00018,14/03/2026,1
13/3/2026,26000599,QTOPB02,"Topbas 400 SC 25 X 100 ml*",1/3/2031,750,DO.2026.03.00018,14/03/2026,1
13/3/2026,26000599,QASIA03,"Asia Top 288 SL 20 ltr*",1/7/2029,76,DO.2026.03.00018,14/03/2026,1
13/3/2026,26000600,QROUN04,"Round Up 486 SL 50 X 200 ml",1/2/2031,5000,25/26-001018-03,14/03/2026,1
13/3/2026,26000600,QROUN04,"Round Up 486 SL 50 X 200 ml",1/2/2031,2500,25/26-001018-03,14/03/2026,1
13/3/2026,26000601,QINNE02,"Inner Box Paket 3 Jurus",1/1/1000,2000,SEJ/26/03/00805,14/03/2026,1
13/3/2026,26000601,QOUTE02,"Outer Box Paket 3 Jurus",1/1/1000,100,SEJ/26/03/00805,14/03/2026,1
13/3/2026,26000602,QGARE01,"GA Recovery 20 X 500 ml*",1/1/2029,400,KKI/26/0818,14/03/2026,1
13/3/2026,26000602,QSUIC02,"Suica 50/20 WG 5 X 10 X 100 gr*",1/2/2029,500,KKI/26/0818,14/03/2026,1
13/3/2026,26000603,QROUN01,"Round Up 486 SL 12 X 1 ltr",1/2/2031,18000,"25/26-001019-03	",14/03/2026,1
2/2/2026,A26000003,AATON11,"Atonik 6.0 L 50 X 100 ml",1/1/2031,450,"146/KIU-EXP/I/2026 (BONUS DR PETUGAS)",14/03/2026,1
2/2/2026,A26000003,AATON05,"Atonik 6.0 L 15 X 500 ml",1/1/2031,135,"146/KIU-EXP/I/2026 (BONUS DR PETUGAS)",14/03/2026,1
3/2/2026,A26000004,ASUPE09,"Super-Soil 16 X 1 kg",1/1/2031,16,"TT 0001069 / SAMPLE",14/03/2026,1
23/2/2026,A26000005,APALL01,"Pallet Kayu",1/1/1000,1500,,14/03/2026,1
10/3/2026,A26000006,ATANG64,"Tangki Top Agri 2in1 16 ltr BTR",1/1/1000,2,"Bonus Avidor",14/03/2026,1
4/2/2026,A2600001B,AKUBI12,"Kubis Hibrida F1 Kaelo 30 X 15 gr",16/6/2026,28,"TT 0001107 / SAMPLE",14/03/2026,1
13/3/2026,A2600002B,AJAGU67,"Jagung Bisi 959 40 X 500 gr (Sample)",17/1/2027,200,0001299,14/03/2026,1
6/2/2026,R26000005B,QCABE69,"Cabe Sigma 20 X 12 X 10 gr",1/4/2026,137,"RETUR 0027 / Z25000206",14/03/2026,1
24/2/2026,R26000007B,QJAGU78,"Jagung DK 9209C 20 X 1 kg",1/8/2025,1517,"RETUR PABRIK 0021 / D24015608",14/03/2026,1
3/2/2026,R26000020,QDESA01,"Desanto 200 SL 100 X 100 ml*",1/3/2026,15,"RETUR 011 / T24001084, C20000698, C20003316",14/03/2026,1
3/2/2026,R26000020,QLUDE01,"Ludes 50 EC 50 X 100 ml*",1/8/2023,31,"RETUR 011 / T24001084, C20000698, C20003316",14/03/2026,1
3/2/2026,R26000020,QGRIB01,"Gibraz 20/125 OD 100 X 80 ml*",1/9/2028,90,"RETUR 011 / T24001084, C20000698, C20003316",14/03/2026,1
3/2/2026,R26000020,QPIRA01,"Piraklo 250 EC 100 X 100 ml*",1/11/2024,97,"RETUR 011 / T24001084, C20000698, C20003316",14/03/2026,1
5/2/2026,R26000021,QSPRA41,"Sprayer Elektrik Quda Karisma 10 L 1 X 6 pcs",1/1/1000,5,"RETUR 0013 / B22003268",14/03/2026,1
6/2/2026,R26000023,QQIUS01,"Qiustar 400 EC 50 X 100 ml*",1/2/2028,13,"RETUR 0015 / E23005308, D24002312",14/03/2026,1
6/2/2026,R26000023,QQIUS02,"Qiustar 400 EC 40 X 200 ml*",1/12/2026,90,"RETUR 0015 / E23005308, D24002312",14/03/2026,1
6/2/2026,R26000024,QQIUS01,"Qiustar 400 EC 50 X 100 ml*",1/2/2028,66,"RETUR 016 / D23006158, T22000738",14/03/2026,1
6/2/2026,R26000024,QQIUS02,"Qiustar 400 EC 40 X 200 ml*",1/12/2026,18,"RETUR 016 / D23006158, T22000738",14/03/2026,1
9/2/2026,R26000025,QSPRA41,"Sprayer Elektrik Quda Karisma 10 L 1 X 6 pcs",1/1/1000,1,"RETUR 0017 / B22003268",14/03/2026,1
26/2/2026,R26000032,QSPRA41,"Sprayer Elektrik Quda Karisma 10 L 1 X 6 pcs",1/1/1000,2,"RETUR 0024 / B22003268",14/03/2026,1
24/2/2026,RA2600009B,QJAGU92,"Jagung Bisi 18 20 X 1 kg (+Kaos)",1/1/1000,555,"PENGGANTI PRA260014",14/03/2026,1
5/3/2026,RA2600011B,QCABE41,"Cabe Arimbi 85 20 X 12 X 10 gr",1/1/1000,127,"PENGGANTI PRA260033",14/03/2026,1
5/3/2026,RA2600011B,QCABE69,"Cabe Sigma 20 X 12 X 10 gr",1/1/1000,137,"PENGGANTI PRA260033",14/03/2026,1
5/3/2026,RA2600011B,QTOMA29,"Tomat Comodor F1  20 X 20 X 5 gr",1/1/1000,67,"PENGGANTI PRA260033",14/03/2026,1
2/2/2026,RA2600020,QMAMI04,"Mamigro 12-9-6 20 X 500 ml",1/1/1000,60,"PENGGANTI PRA260005",14/03/2026,1
3/2/2026,RA2600021,QKARI01,"Karissnail 6 PL 20 X 500 gr (M2U)*",1/12/2028,47,"LOG/CS/I/26/006 PENGGANTI PRA260011",14/03/2026,1
3/2/2026,RA2600021,QKARI03,"Karissnail 6 PL 50 X 200 gr (M2U)*",1/12/2028,5,"LOG/CS/I/26/006 PENGGANTI PRA260011",14/03/2026,1
6/2/2026,RA2600022,QSINE02,"Sinergy 300 EC 40 X 250 ml",1/1/2031,33,"25/26 001885 -02 PENGGANTI PRA260012",14/03/2026,1
6/2/2026,RA2600023,QPASS01,"Passxone 276 SL 20 X 1 ltr*",1/1/2031,1,"SJD/0226/0015 PENGGANTI PRA260015",14/03/2026,1
6/2/2026,RA2600024,AASSO05,"Associate 200 SC 50 X 80 ml (Sample)",1/8/2027,781,"14141 PENGGANTI PRA2500026",14/03/2026,1
9/2/2026,RA2600025,QSAGR07,"Sagri-Mox 52 WP 100 X 100 gr*",1/5/2029,1721,"PENGGANTI PRA250024",14/03/2026,1
19/2/2026,RA2600027,QGABU01,"GA Bunga Buah 20 X 500 ml",1/1/1000,147,"PENGGANTI PRA260021",14/03/2026,1
18/2/2026,RA2600028,QSPRA44,"Sprayer Elektrik Joeragan Tipe 3 16 L Battery ",1/1/1000,1,"0226203229 (PENGGANTI)",14/03/2026,1
20/2/2026,RA2600029,QQIUS02,"Qiustar 400 EC 40 X 200 ml*",1/1/1000,1610,"PENGGANTI PRA260020",14/03/2026,1
20/2/2026,RA2600029,QQIUS01,"Qiustar 400 EC 50 X 100 ml*",1/1/1000,1556,"PENGGANTI PRA260020",14/03/2026,1
21/2/2026,RA2600030,QNPKM13,"NPK 17-17-17 MPS 20 kg",1/1/2028,43,"PENGGANTI PRA260025",14/03/2026,1
24/2/2026,RA2600031,QMUL133,"Mulsa Hanoman 58 cm X 17 Kg (Roll) Putih",1/1/1000,2,"PENGGANTI PRA260009",14/03/2026,1
24/2/2026,RA2600032,QGAND01,"Gandasil B 144 X 100 gr",1/5/2028,288,"PENGGANTI PRA260017",14/03/2026,1
24/2/2026,RA2600032,QGAND04,"Gandasil D 24 X 500 gr",1/11/2028,120,"PENGGANTI PRA260017",14/03/2026,1
26/2/2026,RA2600033,QAMIN05,"Aminosong Mango 10 X 1 ltr",1/1/1000,90,"PENGGANTI PRA260030",14/03/2026,1
26/2/2026,RA2600033,QAMIN04,"Aminosong Mango 20 X 500 ml",1/1/1000,109,"PENGGANTI PRA260030",14/03/2026,1
27/2/2026,RA2600036,QCASH01,"Cash Flow 30 EC 24 X 250 ml",1/1/1000,600,"PENGGANTI PRA260031",14/03/2026,1
27/2/2026,RA2600036,QCASH02,"Cash Flow 30 EC 50 X 100 ml",1/1/1000,250,"PENGGANTI PRA260031",14/03/2026,1
3/3/2026,RA2600040,QACTI03,"Actigrow 20 X 500 ml*",1/1/1000,1444,"PENGGANTI PRA260026",14/03/2026,1
3/3/2026,RA2600040,QACTI04,"Actigrow 12 X 1 ltr*",1/1/1000,923,"PENGGANTI PRA260026",14/03/2026,1
3/3/2026,RA2600041,QGAME02,"Gamectin 30 EC 40 X 250 ml*",1/10/2029,3,"PENGGANTI PRA260018",14/03/2026,1
10/3/2026,RA2600044,QBIOS01,"Biosoft 20 X 1 ltr*",1/12/2028,5,"PENGGANTI PRA260029",14/03/2026,1
12/3/2026,RA2600046,QROZA01,"Roza Xtra 610 EC 100 X 100 ml*",1/1/1000,587,"PENGGANTI PRA260035",14/03/2026,1
12/3/2026,RA2600046,QROZA03,"Roza Xtra 610 EC 12 X 900 ml*",1/1/1000,276,"PENGGANTI PRA260035",14/03/2026,1
12/3/2026,RA2600046,QROZA02,"Roza Xtra 610 EC 20 X 400 ml*",1/1/1000,365,"PENGGANTI PRA260035",14/03/2026,1
12/3/2026,RA2600046,QIJOK01,"Ijokabe 12 X 25 X 20 ml*",1/1/1000,13818,"PENGGANTI PRA260035",14/03/2026,1
12/3/2026,RA2600046,QRIOM01,"Riomax 300 EC 100 X 100 ml*",1/1/1000,2360,"PENGGANTI PRA260035",14/03/2026,1
12/3/2026,RA2600046,QRIOM02,"Riomax 300 EC 40 X 250 ml*",1/1/1000,527,"PENGGANTI PRA260035",14/03/2026,1
2/2/2026,X26000013,ZZKAOS274,"Kaos Robust",1/1/1000,70,SJANT2026011023,14/03/2026,1
3/2/2026,X26000014,ZZSMAR01,"Smart TV Toshiba 32""",1/1/1000,1,"Bonus dari beli kendaraan",14/03/2026,1
4/2/2026,X26000015,ZZKAOS288,"Kaos Lengan Panjang Paket 3 Jurus",1/1/1000,2000,SJ,14/03/2026,1
7/2/2026,X26000016,ZZBANN13,"Banner Paket Ulat",1/1/1000,50,SJ,14/03/2026,1
10/2/2026,X26000017,ZZKAOS155,"Kaos MKD Neocron",1/1/1000,325,08/II/MKD/2026,14/03/2026,1
10/2/2026,X26000017A,ZZKAOS155,"Kaos MKD Neocron",1/1/1000,875,08/II/MKD/2026,14/03/2026,1
10/2/2026,X26000018,ZZKAOS155,"Kaos MKD Neocron",1/1/1000,3600,07/II/MKD/2026,14/03/2026,1
10/2/2026,X26000019,ZZUMBU15,"Umbul-Umbul Bisi 959",1/1/1000,320,"TT 0001082 (UP PAK HERU)",14/03/2026,1
12/2/2026,X26000020,ZZKAOS242,"Kaos Mulsa Ori Gajah",1/1/1000,37,KIU/001/II/26,14/03/2026,1
13/2/2026,X26000021,ZZKAOS155,"Kaos MKD Neocron",1/1/1000,3000,12/II/MKD/2026,14/03/2026,1
19/2/2026,X26000022,ZZKAOS155,"Kaos MKD Neocron",1/1/1000,2000,13/II/MKD/2026,14/03/2026,1
19/2/2026,X26000023,ZZROLL01,"Roll Banner Cling",1/1/1000,2,SJ,14/03/2026,1
19/2/2026,X26000023,ZZROLL02,"Roll Banner BISI 959",1/1/1000,2,SJ,14/03/2026,1
19/2/2026,X26000024,ZZBANN14,"Banner Cling",1/1/1000,10,SJ,14/03/2026,1
19/2/2026,X26000025,ZZSARU22,"Sarung Arabi Madinah",1/1/1000,220,"SJ / Bonus Program Semarak Ramadhan 1447 H",14/03/2026,1
20/2/2026,X26000026,ZZKAOS242,"Kaos Mulsa Ori Gajah",1/1/1000,13,KIU/002/II/26,14/03/2026,1
21/2/2026,X26000027,ZZEMBER02,"Ember (Bonus Benabel/Colam/Liding)",1/1/1000,760,SJ,14/03/2026,1
23/2/2026,X26000028,ZZKAOS287,"Kaos Nikodem",1/1/1000,2790,SJ,14/03/2026,1
23/2/2026,X26000028,ZZKAOS286,"Kaos Lenadro",1/1/1000,3350,SJ,14/03/2026,1
24/2/2026,X26000029,ZZBANN15,"Banner Paket Ulat 60 cm X 90 cm",1/1/1000,50,SJ,14/03/2026,1
24/2/2026,X26000029,ZZBANN16,"Banner Paket Ulat 200 cm X 100 cm",1/1/1000,25,SJ,14/03/2026,1
27/2/2026,X26000030,ZZPARC05,"Parcel Paket E",1/1/1000,150,"PARCEL IDUL FITRI DAN NYEPI",14/03/2026,1
27/2/2026,X26000031,ZZPARC04,"Parcel Paket D",1/1/1000,100,"PARCEL IDUL FITRI DAN NYEPI",14/03/2026,1
27/2/2026,X26000032,ZZPARC04,"Parcel Paket D",1/1/1000,50,"PARCEL IDUL FITRI DAN NYEPI",14/03/2026,1
27/2/2026,X26000033,ZZPARC04,"Parcel Paket D",1/1/1000,145,"PARCEL IDUL FITRI DAN NYEPI",14/03/2026,1
27/2/2026,X26000034,ZZSARU22,"Sarung Arabi Madinah",1/1/1000,230,"SJ / Bonus Program Semarak Ramadhan 1447 H",14/03/2026,1
28/2/2026,X26000035,ZZKAOS95,"Kaos Mulsa Universal",1/1/1000,15,KIU/003/II/26,14/03/2026,1
2/3/2026,X26000036,ZZKAOS289,"Kaos Kerah Cling",1/1/1000,20,SJ,14/03/2026,1
2/3/2026,X26000037,ZZEMBER02,"Ember (Bonus Benabel/Colam/Liding)",1/1/1000,3000,SJ,14/03/2026,1
2/3/2026,X26000037A,ZZEMBER02,"Ember (Bonus Benabel/Colam/Liding)",1/1/1000,500,SJ,14/03/2026,1
3/3/2026,X26000038,ZZKAOS155,"Kaos MKD Neocron",1/1/1000,2000,19/III/MKD/2026,14/03/2026,1
3/3/2026,X26000039,ZZKAOS287,"Kaos Nikodem",1/1/1000,1270,25449,14/03/2026,1
3/3/2026,X26000039,ZZKAOS286,"Kaos Lenadro",1/1/1000,1070,25449,14/03/2026,1
3/3/2026,X26000040,ZZKAOS195,"Kaos Java Karlos",1/1/1000,253,DO2603001832,14/03/2026,1
4/3/2026,X26000041,ZZKAOS198,"Kaos Lengan Panjang Pinamec",1/1/1000,500,"005/JAI/MJS/III/2026 SHIP TO FAST",14/03/2026,1
5/3/2026,X26000042,ZZKAOS258,"Kaos Asetor",1/1/1000,200,AJL/II/2026/076,14/03/2026,1
5/3/2026,X26000043,ZZEMBER02,"Ember (Bonus Benabel/Colam/Liding)",1/1/1000,1900,B603-00054,14/03/2026,1
5/3/2026,X26000043A,ZZEMBER02,"Ember (Bonus Benabel/Colam/Liding)",1/1/1000,1200,"B603-00054 / Kelebebihan kirim",14/03/2026,1
6/3/2026,X26000044,ZZKAOS290,"Kaos Lengan Panjang Agrogibb",1/1/1000,500,DO-2026-00309,14/03/2026,1
6/3/2026,X26000045,ZZSARU22,"Sarung Arabi Madinah",1/1/1000,300,"SJ / Bonus Program Semarak Ramadhan 1446 H",14/03/2026,1
12/3/2026,X26000046,ZZKAOS26,"Kaos MIA Trio Dahsyat",1/1/1000,2898,0001295,14/03/2026,1
13/3/2026,X26000047,ZZKAOS088,"Kaos Lengan Panjang Paket Ulat",1/1/1000,1580,SJ,14/03/2026,1
