Kode	Nama	Stock Minimal	Qty All Gudang	Panjang	Lebar	Tinggi	Berat	Unit	Kode Supplier	Supplier	Group1	Group2	Group3	Merkbarang	Bahan Aktif	Fokus	Noindex
="QTAMP01"	Tampidor 200 SL 40 X 100 ml*	0	0	40	1	1	135	Btl	TUNAS05	Tunas Harapan Murni, PT	Obat	Insektisida	Tampidor 200 SL	Tampidor 200 SL	Imidakloprid	C	7233
="QTAMP02"	Tampidor 200 SL 20 X 200 ml*	0	0	20	1	1	265	Btl	TUNAS05	Tunas Harapan Murni, PT	Obat	Insektisida	Tampidor 200 SL	Tampidor 200 SL	Imidakloprid	C	7234
="QTAMP03"	Tampidor 25 WP 100 X 100 gr*	0	0	100	1	1	112	Pack	TUNAS05	Tunas Harapan Murni, PT	Obat	Insektisida	Tampidor 25 WP	Tampidor 25 WP	Imidakloprid	C	7235
="QTAMP04"	Tampidor 200 SL 40 X 200 ml*	0	0	40	1	1	260	Btl	TUNAS05	Tunas Harapan Murni, PT	No Group	No Group	No Group	Tampidor 200 SL	Imidakloprid	C	7552
="QTAMU01"	Tamuldok 25 EC 20 X 250 ml*	0	0	20	1	1	320	Btl	TUNAS05	Tunas Harapan Murni, PT	Obat	Insektisida	Tamuldok 25 EC	Tamuldok 25 EC	Betasiflutrin	C	7236
="QTAMU02"	Tamuldok 25 EC 20 X 500 ml*	0	0	20	1	1	555	Btl	TUNAS05	Tunas Harapan Murni, PT	Obat	Insektisida	Tamuldok 25 EC	Tamuldok 25 EC	Betasiflutrin	C	7238
="QTANG01"	Tangki Star Phoenix 14 ltr	0	0	1	1	1	5740	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Star Phoenix		Manual		1291
="QTANG02"	Tangki Star Phoenix 14 ltr Premium	0	0	1	1	1	5740	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Star Phoenix		Manual		1292
="QTANG03"	Tangki Star Phoenix 17 ltr	0	0	1	1	1	5740	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Star Phoenix		Manual		2845
="QTANG04"	Tangki Star Phoenix 17 ltr Premium	0	0	1	1	1	5740	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Star Phoenix		Manual		1293
="QTANG05"	Tangki Swan Kuningan 14 ltr	0	0	1	1	1	5590	Pcs	GOLDE01	Golden Agin I, PT	Sarana Pertanian	Tangki	No Group		Manual		1294
="QTANG06"	Tangki Yoto 20 Ltr-7	0	0	1	1	1	9950	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Yoto		Tangki		1295
="QTANG07"	Tangki Yoto 6 X 4 ltr	0	0	6	1	1	0	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Yoto		Manual		2846
="QTANG08"	Tangki Yoto 6 X 5 ltr	0	0	6	1	1	1458.3	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Yoto	Tangki Yoto	Manual		1296
="QTANG09"	Tangki Yoto 6 X 5 ltr Stainless	0	0	6	1	1	1458.3	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Yoto		Manual		2847
="QTANG10"	Tangki Yoto 6 X 9 ltr	0	317	6	1	1	1700	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Yoto	Tangki Yoto	Manual		2848
="QTANG11"	Tangki Yoto Mesin 20 ltr	0	0	1	1	1	0	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Sarana Pertanian	Tangki Yoto		Elektrik		2849
="QTANG12"	Tangki Yoto 15 X 2 ltr	0	958	15	1	1	426.7	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Yoto	Tangki Yoto	Manual		2850
="QTANG13"	Tangki Swan 14 ltr	0	0	1	1	1	5590	Pcs	GOLDE01	Golden Agin I, PT	Sarana Pertanian	Tangki	No Group		Manual		2851
="QTANG14"	Tangki Yoto 15 Ltr	0	0	1	1	1	0	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Yoto		Manual		2852
="QTANG15"	Tangki Yoto 16 Ltr Elektrik	0	0	1	1	1	0	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Yoto		Elektrik		2853
="QTANG16"	Tangki Yoto 16 ltr Stik Stainless	0	0	1	1	1	0	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Yoto				2854
="QTANG17"	Tangki Yoto 15 ltr Stik Stainless	0	0	1	1	1	0	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Yoto		Manual		2855
="QTANG18"	Tangki Yoto 15 x 2 ltr Stainless	0	0	15	1	1	0	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Yoto		Manual		1297
="QTANG19"	Tangki Yoto 15 ltr SS	0	0	1	1	1	0	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Yoto		Manual		2856
="QTANG20"	Tangki Yoto 14 ltr SS BTR	0	0	1	1	1	6760	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Yoto	Tangki Yoto 14 ltr SS BTR	Manual		1298
="QTANG21"	Tangki Yoto 16 ltr BTR Biru	0	0	1	1	1	6760	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Yoto		Manual		1299
="QTANG22"	Tangki Kanshasuru 14 ltr	0	0	1	1	1	5740	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Kanshasuru		Manual		1300
="QTANG23"	Tangki Kanshasuru 17 ltr	0	0	1	1	1	5740	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Kanshasuru		Manual		1301
="QTANG24"	Tangki Kanshasuru Premium 14 ltr	0	0	1	1	1	5740	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Kanshasuru Premium		Manual		1302
="QTANG25"	Tangki Kanshasuru Premium 17 ltr	0	0	1	1	1	5740	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Kanshasuru Premium		Manual		1303
="QTANG26"	Tangki ABC 16 ltr BTR (Putih Biru)	0	0	1	1	1	6230	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki ABC				1304
="QTANG27"	Tangki CAA Ultra Elektrik 16 ltr	0	0	1	1	1	6140	Pcs	TANIA04	Tani Abadi Borneo, CV	Sarana Pertanian	Tangki	Tangki CAA Ultra Elektrik				1305
="QTANG28"	Tangki Swan Plastik 15 ltr	0	0	1	1	1	4250	Pcs	GOLDE01	Golden Agin I, PT	Sarana Pertanian	Tangki	Tangki Swan Plastik 15 ltr		Manual		3053
="QTANG29"	Tangki Swan 17 ltr	0	0	1	1	1	5590	Pcs	GOLDE01	Golden Agin I, PT	Sarana Pertanian	Tangki	No Group		Manual		3054
="QTANG30"	Tangki Yoto Mist Blower 20 ltr	0	0	1	1	1	1	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Sarana Pertanian	Tangki Yoto		Elektrik		3365
="QTANG31"	Tangki Pandawa Elektrik 16 ltr	0	0	1	1	1	6430	Pcs	TANIA04	Tani Abadi Borneo, CV	Sarana Pertanian	Sarana Pertanian	Tangki Pandawa Elektrik		Tangki		3374
="QTANG32"	Tangki Yamaha 14 ltr	0	0	1	1	1	5850	Pcs	WIDJA01	Widjaya, UD	Sarana Pertanian	Tangki	Tangki Yamaha 14 ltr				3481
="QTANG33"	Tangki Yakotani 14 ltr	0	0	1	1	1	6000	Pcs	WIDJA01	Widjaya, UD	Sarana Pertanian	Tangki	Tangki Yakotani				3667
="QTANG34"	Tangki Yamaha 17 ltr	0	0	1	1	1	6800	Pcs	WIDJA01	Widjaya, UD	Sarana Pertanian	Tangki	Tangki Yamaha				3729
="QTANG35"	Tangki Yamaha 15 ltr Plastik	0	0	1	1	1	6020	Pcs	WIDJA01	Widjaya, UD	Sarana Pertanian	Tangki	Tangki Yamaha 15 ltr Plastik				3773
="QTANG36"	Tangki ABC 16 ltr BTR (Putih Biru) + Gunting Ranting	0	0	1	1	1	6230	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki ABC				3931
="QTANG37"	Tangki Yamaha 18 ltr Elektric	0	0	1	1	1	18000	Pcs	WIDJA01	Widjaya, UD	Sarana Pertanian	Tangki	Tangki Yamaha 18 ltr Elektric				4389
="QTANG38"	Tangki ABC Booster	0	0	1	1	1	2150	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki ABC				4497
="QTANG39"	Sprayer Gendong Semi Otomatis Yoto 16 ltr	0	0	1	1	1	4000	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Yoto		Manual		4665
="QTANG40"	Tangki Star Phoenix 16 ltr Elektrik	0	0	1	1	1	5600	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Star Phoenix		Elektrik		4711
="QTANG41"	Tangki Swan 16 ltr BE (BTR)	0	0	1	1	1	7500	Pcs	GOLDE01	Golden Agin I, PT	Sarana Pertanian	Tangki	No Group	Tangki Swan 16 ltr (BTR)	Elektrik		4821
="QTANG42"	Tangki Swan Kuningan 16 ltr (BTR)	0	0	1	1	1	1	Pcs	GOLDE01	Golden Agin I, PT	Sarana Pertanian	Tangki	No Group		Elektrik		4822
="QTANG43"	Tangki ABC-7 2T 20 Ltr	0	7	1	1	1	9700	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki ABC	Tangki ABC 20 Ltr-7			5279
="QTANG44"	Tangki Swan 16 ltr F (BTR)	0	0	1	1	1	7500	Pcs	GOLDE01	Golden Agin I, PT	Sarana Pertanian	Tangki	No Group	Tangki Swan 16 ltr (BTR)	Elektrik		5965
="QTANG45"	Tangki Yoto 20 X 2 ltr	0	0	20	1	1	1	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Yoto	Tangki Yoto	Manual		6051
="QTANG46"	Tangki Eye Brand 14 ltr	0	0	1	1	1	5740	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Eye Brand	Tangki Eye Brand	Manual		6069
="QTANG47"	Tangki TOP AGRI Single Fungsi 16 ltr baterai*	10	282	1	1	1	5350	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki TOP AGRI	Tangki TOP AGRI		C	6075
="QTANG48"	Tangki TOP AGRI Double Fungsi 16 ltr baterai*	10	123	1	1	1	5350	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki TOP AGRI	Tangki TOP AGRI		C	6118
="QTANG49"	Tangki Dragon Star 16 ltr baterai (Biru)*	10	161	1	1	1	5740	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Dragon Star	Tangki Dragon Star	Elektrik	C	6200
="QTANG50"	Tangki Eye Brand 17 ltr	0	0	1	1	1	5740	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Eye Brand	Tangki Eye Brand	Manual		6222
="QTANG51"	Tangki Dragon Star 16 ltr baterai (Hijau)*	10	217	1	1	1	5740	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Dragon Star	Tangki Dragon Star	Elektrik	C	6322
="QTANG52"	Tangki Swan 16 ltr F (BTR) Kuningan	0	1	1	1	1	7500	Pcs	GOLDE01	Golden Agin I, PT	Sarana Pertanian	Tangki	No Group	Tangki Swan 16 ltr (BTR)	Elektrik		6340
="QTANG53"	Tangki CBA Ultra 16 ltr	0	0	1	1	1	1	Pcs	TANIA05	Tani Abadi, CV	Sarana Pertanian	Tangki	Tangki CBA Ultra				6495
="QTANG54"	Tangki ABC 16 ltr BTR (Kuning)	0	0	1	1	1	6230	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki ABC	Tangki ABC 16 ltr BTR			7350
="QTANG55"	Tangki Swan 16 ltr F (BTR) Bisi 959	0	17	1	1	1	7500	Pcs	GOLDE01	Golden Agin I, PT	Sarana Pertanian	Tangki	No Group	Tangki Swan 16 ltr F (BTR) Bisi 959	Elektrik		7683
="QTANG56"	Tangki Swan 16 ltr F (BTR) Bisi 321	0	1	1	1	1	7500	Pcs	GOLDE01	Golden Agin I, PT	Sarana Pertanian	Tangki	No Group	Tangki Swan 16 ltr F (BTR) Bisi 321	Elektrik		7829
="QTANG57"	Tangki Swan 16 ltr F (BTR) Bisi MSI	0	25	1	1	1	7500	Pcs	GOLDE01	Golden Agin I, PT	Sarana Pertanian	Tangki	No Group	Tangki Swan 16 ltr F (BTR) Bisi MSI	Elektrik		7830
="QTANG58"	Tangki Dragon Star 16 ltr Double Fungsi (Biru)	0	188	1	1	1	5740	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Dragon Star	Tangki Dragon Star 16 ltr Single Fungsi	Elektrik		7860
="QTANG59"	Tangki Dragon Star 14 ltr Stainless	0	23	1	1	1	5740	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Dragon Star	Tangki Dragon Star 14 ltr Stainless			8005
="QTANG60"	Tangki ABC-20PS 4T 20 ltr	0	15	1	1	1	9700	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki ABC	Tangki ABC-20PS 4T			8406
="QTANG61"	Tangki Yoto 16 ltr Manual	0	0	1	1	1	1	Pcs	STARM01	Star Metal Ware Industry, PT	Sarana Pertanian	Tangki	Tangki Yoto				9309
="QTANT01"	Tantan 250 SC 40 X 250 ml	0	0	40	1	1	348	Btl	ROTAM01	Rotam Indonesia, PT	Obat	Fungisida	Tantan 250 SC		Karbendazim.Tebokonazol		1306
="QTANT02"	Tantan 250 SC 20 X 500 ml	0	0	20	1	1	649.5	Btl	ROTAM01	Rotam Indonesia, PT	Obat	Fungisida	Tantan 250 SC				1307
="QTARG01"	Target 500 SC 100 X 50 ml	0	0	100	1	1	83.5	Btl	BAYER01	Bayer Indonesia, PT	Obat	Fungisida	Target 500 SC		Fenomidon		1308
="QTEBA01"	Teballo 250 SL Red 50 X 100 ml*	0	0	50	1	1	146	Btl	PETRO02	Petrosida Gresik, PT	Obat	Insektisida	Teballo 250 SL Red		Nitenpiram	C	9097
="QTEBA02"	Teballo 250 SL Red 40 X 250 ml*	0	0	40	1	1	333	Btl	PETRO02	Petrosida Gresik, PT	Obat	Insektisida	Teballo 250 SL Red		Nitenpiram	C	9098
="QTEBA03"	Teballo 250 SL Red 25 X 400 ml	0	0	25	1	1	1	Btl	PETRO02	Petrosida Gresik, PT	Obat	Insektisida	Teballo 250 SL Red		Nitenpiram		9099
="QTENA01"	Tenano 360 SC 50 X 100 ml	0	0	50	1	1	156	Btl	DOWAG01	Dow Agro Sciences Ind, PT	Obat	Insektisida	Tenano 360 SC		Spinetoram. Methoxyfenozide		3592
="QTERB01"	Terbas 490 SL 20 X 1 ltr	0	1800	20	1	1	1285	Btl	BERB01	Berbak Agro Sejati, PT	Obat	Herbisida	Terbas 490 SL		Isopropil Amina Glifosat		9073
="QTERM01"	Termikon 15 EC 20 X 400 ml	200	0	20	1	1	445	Btl	PETRO01	Petrokimia Kayaku, PT	Obat	Bahan Pengawet Kayu	Termikon 15 EC	Termikon 15 EC	Alfametrin		1309
="QTERM02"	Termikon 15 EC 50 X 100 ml	500	0	50	1	1	127.4	Btl	PETRO01	Petrokimia Kayaku, PT	Obat	Bahan Pengawet Kayu	Termikon 15 EC	Termikon 15 EC	Alfametrin		1310
="QTERM03"	Terminator 135 EC 40 X 250 ml*	200	35	40	1	1	293.8	Btl	GLOBA01	Global Agrotech, PT	Obat	Akarisida	Terminator 135 EC	Terminator	Piridaben	C	5896
="QTERM04"	Terminator 135 EC 20 X 500 ml*	100	0	20	1	1	670	Btl	GLOBA01	Global Agrotech, PT	Obat	Akarisida	Terminator 135 EC	Terminator	Piridaben	C	6910
="QTERM05"	Termiban 400 EC 50 X 100 ml	0	0	50	1	1	140	Btl	PETRO01	Petrokimia Kayaku, PT	Obat	Insektisida	Termiban 400 EC	Termiban 400 EC	klorpirifos		6927
="QTERM06"	Termiban 400 EC 20 X 500 ml	0	0	20	1	1	605	Btl	PETRO01	Petrokimia Kayaku, PT	Obat	Insektisida	Termiban 400 EC	Termiban 400 EC	klorpirifos		6929
="QTERO01"	Terong Antaboga 20 X 24 X 10 gr	0	0	20	24	1	0	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Terong	Terong Antaboga		OP		1311
="QTERO02"	Terong Hijo 12 X 15 X 10 gr*	180	168	12	15	1	21.1	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Terong	Terong Hijo	Terong Hijo	OP	C	1312
="QTERO03"	Terong Kenari 12 X 15 X 10 gr	180	693	12	15	1	21.1	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Terong	Terong Kenari	Terong Kenari	OP		1313
="QTERO04"	Terong Ratih Hijau 20 X 24 X 10 gr	0	0	20	24	1	0	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Terong	Terong Ratih Hijau		Hibrida/F1		1314
="QTERO05"	Terong Welut 12 X 15 X 10 gr	0	0	12	15	1	21.1	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Terong	Terong Welut	Terong Welut	OP		1315
="QTERO06"	Terong Naga Hijau 20 X 20 X 15 gr	0	0	20	20	1	0	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Terong	Terong Naga Hijau				2958
="QTERO07"	Terong Ratih Ungu 60 X 1 gr	0	0	60	1	1	0	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Terong	Terong Ratih Ungu		OP		2959
="QTERO08"	Terong Bungo F1 12 X 20 X 5 gr*	0	169	12	20	1	14.6	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Terong	Terong Bungo F1	Terong Bungo	OP	C	1316
="QTERO09"	Terong Ratih Ungu 20 X 24 X 10 gr	0	0	20	24	1	0	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Terong	Terong Ratih Ungu		OP		2960
="QTERO10"	Terong Ratih Hijau 500 X 1 gr	0	0	500	1	1	0	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Terong	Terong Ratih Hijau		Hibrida/F1		2961
="QTERO11"	Terong Ratih Ungu 500 X 1 gr	0	0	500	1	1	0	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Terong	Terong Ratih Ungu		OP		2962
="QTERO12"	Terong Ratih Hijau 20 X 12 X 10 gr	0	0	20	12	1	19.17	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Terong	Terong Ratih Hijau		Hibrida/F1		3337
="QTERO13"	Terong Prince 07 F1 20 X 12 X 10 gr*	0	3066	20	12	1	21.7	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Terong	Terong Prince 07 F1	Terong Prince	OP	C	3608
="QTERO14"	Terong Antaboga 20 X 12 X 10 gr	0	0	20	12	1	24	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Terong	Terong Antaboga	Terong Antaboga	OP		3650
="QTERO15"	Terong OR Gading 10 X 5 gr	0	0	10	1	1	5	Pack	ORIEN01	Oriental Seed Indonesia, PT	Benih Horti	Benih Terong	Terong OR Gading				3639
="QTERO16"	Terong Hijo 1 kg	0	0	1	1	1	1	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Terong	Terong Hijo		OP		5814
="QTERO17"	Terong Karuna 1 kg	0	0	1	1	1	1	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Terong	Terong Karuna		OP		5815
="QTERO18"	Terong Bungo 500 gr	0	0	1	1	1	1	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Terong	Terong Bungo		OP		6504
="QTERO19"	Terong Sriti 12 X 15 X 10 gr	0	0	12	15	1	1	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Terong	Terong Sriti	Terong Sriti	OP		7246
="QTERO20"	Terong Ronggo 12 X 15 X 10 gr	0	0	12	15	1	1	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Terong	Terong Ronggo	Terong Ronggo	OP		7249
="QTERO21"	Terong Bondan 12 X 15 X 10 gr	0	0	12	15	1	1	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Terong	Terong Bondan	Terong Bondan	OP		7250
="QTERO22"	Terong Bungo 1 kg	0	0	1	1	1	1	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Terong	Terong Bungo	Terong Bungo	Hibrida/F1		7979
="QTERO23"	Terong Prince 07 F1 20 X 24 X 5 gr	0	960	24	20	1	1	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Terong	Terong Prince 07 F1				8515
="QTERO24"	Terong Kayla F1 20 X 24 X 5 gr	0	0	20	24	1	1	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Terong	Terong Kayla F1				8557
="QTERO25"	Terong Hijo 100 gr	0	0	1	1	1	1	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Terong	Terong Hijo				8701
="QTHRI01"	ThripMat 50 X 100 ml	0	617	50	1	1	146	Btl	SINER01	Sinergi Chem Indonesia, PT	Obat	No Group	ThripMat				8886
="QTHRO01"	Throne 250 EC 20 X 100 ml	0	0	20	1	1	156	Btl	AGRIC02	Agriculture Constraction Indonesia, PT	Obat	Fungisida	Throne 250 EC		Propikonazol		1317
="QTHRO02"	Throne 250 EC 20 X 250 ml	200	0	20	1	1	325	Btl	AGRIC02	Agriculture Constraction Indonesia, PT	Obat	Fungisida	Throne 250 EC	Throne 250 EC	Propikonazol		1318
="QTHRO03"	Throne 250 EC 20 X 500 ml	200	508	20	1	1	636.5	Btl	AGRIC02	Agriculture Constraction Indonesia, PT	Obat	Fungisida	Throne 250 EC	Throne 250 EC	Propikonazol		1319
="QTHRO04"	Throne 250 EC 48 X 100 ml	240	0	48	1	1	133.3	Btl	AGRIC02	Agriculture Constraction Indonesia, PT	Obat	Fungisida	Throne 250 EC	Throne 250 EC	Propikonazol		4549
="QTIEZ01"	Tiezene 80 WP 20 X 1 kg	0	0	20	1	1	1115	Pack	AGROM01	Agromanna Jaya Lestari, PT	Obat	Fungisida	Tiezen	Tiezen	Mankozeb		2857
="QTIEZ02"	Tiezene 80 WP 40 X 500 gr	0	0	40	1	1	557.5	Pack	AGROM01	Agromanna Jaya Lestari, PT	Obat	Fungisida	Tiezen	Tiezen	Mankozeb		2858
="QTIEZ03"	Tiezene 80 WP 80 X 250 gr	0	0	80	1	1	278.8	Pack	AGROM01	Agromanna Jaya Lestari, PT	Obat	Fungisida	Tiezen	Tiezen	Mankozeb		2859
="QTIGO01"	Ti-Gold 10 WP 10 X 20 X 25 gr	0	0	10	20	1	37.45	Pack	FMCAG01	FMC Agricultural Manufacturing, PT	Obat	Herbisida	Ti-Gold 10 WP	Ti-Gold 10 WP	Etil Pirazosulfuron		1320
="QTIMT01"	Tim Top 135 SL 20 X 1 ltr	0	0	20	1	1	1195	Btl	SINAR01	Sinar General Industries, PT	Obat	Herbisida	Tim Top 135 SL		Ion Parakuat		6189
="QTIMT02"	Tim Top 135 SL 4 X 5 ltr	0	0	4	1	1	1	Gal	SINAR01	Sinar General Industries, PT	Obat	Herbisida	Tim Top 135 SL		Ion Parakuat		6190
="QTIMT03"	Tim Top 135 SL 20 ltr	0	0	1	1	1	23090	Pail	SINAR01	Sinar General Industries, PT	Obat	Herbisida	Tim Top 135 SL	Tim Top 135 SL	Ion Parakuat		6191
="QTIMU01"	Timun Berta Hijau 10 gr	0	0	1	1	1	37.45	Pack	SYNGE02	Syngenta Seed, PT	Benih Horti	Benih Timun	Timun Berta Hijau		Hibrida/F1		2963
="QTIMU02"	Timun Lalap Hijau 12 X 10 X 20 gr	0	0	12	10	1	37.45	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Timun	Timun Lalap Hijau		OP		1321
="QTIMU03"	Timun Natanz F1 12 X 10 X 20 gr	0	0	12	10	1	37.45	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Timun	Timun Natanz F1		Hibrida/F1		2964
="QTIMU04"	Timun Renes F1 12 X 15 X 10 gr*	180	2009	12	15	1	21.1	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Timun	Timun Renes	Timun Renes	Hibrida/F1	C	2965
="QTIMU05"	Timun TM Belini 5 X 20 gr	0	0	5	1	1	37.45	Pack	TANIM38	Tani Murni Paskal, CV	Benih Horti	Benih Timun	Timun TM Belini		Hibrida/F1		2966
="QTIMU06"	Timun Wuku 12 X 10 X 20 gr*	120	5699	12	10	1	33.8	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Timun	Timun Wuku	Timun Wuku	OP	C	1322
="QTIMU07"	Timun Harmony Plus 480 X 10 gr	0	0	480	1	1	37.45	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Timun	Timun Harmony Plus		Hibrida/F1		2967
="QTIMU08"	Timun Hercules 20 X 12 X 10 gr	0	0	20	12	1	37.45	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Timun	Timun Hercules				2968
="QTIMU09"	Timun Expo 200 X 10 gr	0	0	200	1	1	37.45	Pack	AGRIM01	Agri Makmur Pertiwi, PT	Benih Horti	Benih Timun	Timun Expo		Hibrida/F1		2969
="QTIMU10"	Timun Harmony 20 X 12 X 25 gr	0	0	20	12	1	37.45	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Timun	Timun Harmony Plus		Hibrida/F1		2970
="QTIMU11"	Timun Micro 203 20 X 20 X 10 gr	0	0	20	20	1	37.45	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Timun	Timun Micro 203	Timun Micro 203			1323
="QTIMU12"	Timun Master AS 222 20 X 10 X 20 gr	0	0	20	10	1	37.45	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Timun	Timun Master AS 222				2971
="QTIMU13"	Timun Harmony Plus 20 X 12 X 20 gr	0	0	20	12	1	30.4	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Timun	Timun Harmony Plus		Hibrida/F1		1324
="QTIMU14"	Timun Komando F1 12 X 10 X 20 gr	0	0	12	10	1	37.45	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Timun	Timun Komando F1		Hibrida/F1		1325
="QTIMU15"	Timun Renes F1 12 X 15 X 400 seed*	0	0	12	15	1	10	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Timun	Timun Renes		Hibrida/F1	A	2972
="QTIMU16"	Timun Renes F1 12 X 15 X 450 seed*	0	0	12	15	1	21.9	Pack	BENIH01	Benih Citra Asia, PT	Benih Horti	Benih Timun	Timun Renes		Hibrida/F1	A	2973
="QTIMU17"	Timun Hercules Plus 20 X 12 X 20 gr	0	0	20	12	1	37.45	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Timun	Timun Hercules Plus		Hibrida/F1		1326
="QTIMU18"	Timun Model 21 20 X 12 X 10 gr	0	0	20	12	1	21.7	Pack	BISII01	Bisi International, Tbk	Benih Horti	Benih Timun	Timun Model 21	Timun Model 21	Hibrida/F1		3289
