tgl_inputer,kd_faktur,kd_rute,kd_customer,kd_barang,nama_barang,qty,satuan,no_lot,tgl_exp,nominal_p,jtempo,upload_sts,data_sts,barang_sts,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,190,Pack,MLK1B4006,21/12/2025,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,200,Pack,MLK1B4006,21/12/2025,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,431,Pack,MLK1B4006,21/12/2025,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,480,Pack,MLK1B4006,21/12/2025,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,5415,Pack,MLK1B4006,21/12/2025,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,463,Pack,MLK1B7006,23/12/2025,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,480,Pack,MLK1B7006,23/12/2025,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,36,Pack,LLK1A1012,30/07/2024,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,137,Pack,LLK1A1012,30/07/2024,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,420,Pack,LLK1A1012,30/07/2024,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,20,Pack,MLK1B4003,23/07/2025,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,2019,Pack,MLK1B4003,23/07/2025,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,15,Pack,MLK1B7004,22/08/2025,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,28,Pack,MLK1B7004,22/08/2025,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,2,Pack,MLK1B4005,30/09/2025,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,99,Pack,MLK1B4006,21/12/2025,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,99,Pack,MLK1B4006,21/12/2025,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,165,Pack,MLK1B4006,21/12/2025,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,165,Pack,MLK1B4006,21/12/2025,982204000,0,1,1,1,
02/09/2025,R25000092,MLG,ADVA02,QJAGU63,Jagung ADV 132 20 X 1 kg,172,Pack,MLK1B4006,21/12/2025,982204000,0,1,1,1,
03/09/2025,R25000095,SBY,ASIA03,QEMAP07,Emapro 20/160 OD 20 X 250 ml,20,Btl,60422,01/04/2026,246150000,0,1,1,1,
03/09/2025,R25000095,SBY,ASIA03,QEMAP07,Emapro 20/160 OD 20 X 250 ml,120,Btl,300622,01/06/2026,246150000,0,1,1,1,
03/09/2025,R25000095,SBY,ASIA03,QEMAP07,Emapro 20/160 OD 20 X 250 ml,154,Btl,10722,01/07/2026,246150000,0,1,1,1,
03/09/2025,R25000095,SBY,ASIA03,QEMAP07,Emapro 20/160 OD 20 X 250 ml,40,Btl,90822,01/08/2026,246150000,0,1,1,1,
03/09/2025,R25000095,SBY,ASIA03,QEMAP07,Emapro 20/160 OD 20 X 250 ml,760,Btl,90822,01/08/2026,246150000,0,1,1,1,
03/09/2025,R25000096,SBY,ASIA03,AEMPR07,Emapro 20/160 OD 20 X 250 ml,20,Btl,60422,01/04/2026,9000000,0,1,1,1,
03/09/2025,R25000096,SBY,ASIA03,AEMPR07,Emapro 20/160 OD 20 X 250 ml,20,Btl,310211205,01/12/2026,9000000,0,1,1,1,
03/09/2025,R25000097,SBY,ASIA03,QASIA06,Asiacol 70 WP 20 X 250 gr*,155,Pack,"4,02E+11",01/12/2025,5580000,0,1,1,1,
06/09/2025,R25000098,SBY,BAYE01,QJAGU78,Jagung DK 9209C 20 X 1 kg,2,Pack,5CFB01D029,08/08/2026,434000,0,1,1,1,
06/09/2025,R25000098,SBY,BAYE01,QJAGU106,Jagung DK 79C 20 X 1 kg,2,Pack,5CFE01F019,25/08/2026,434000,0,1,1,1,
08/09/2025,R25000100,SBY,MAJU02,QEMCL02,Emclopir 300/20 EC 50 X 100 ml*,621,Btl,32102901,01/11/2025,162414500,0,1,1,1,
08/09/2025,R25000100,SBY,MAJU02,QEMCL02,Emclopir 300/20 EC 50 X 100 ml*,8,Btl,L32102901P1,01/11/2025,162414500,0,1,1,1,
08/09/2025,R25000100,SBY,MAJU02,QEMCL02,Emclopir 300/20 EC 50 X 100 ml*,1007,Btl,L32102901P1,01/11/2025,162414500,0,1,1,1,
08/09/2025,R25000100,SBY,MAJU02,QDAME02,Damex 18 EC 30 X 500 ml,223,Btl,29172801,01/11/2025,162414500,0,1,1,1,
08/09/2025,R25000100,SBY,MAJU02,QCALG01,Calgary 480 SL 20 X 1 ltr,1,Btl,DCBA1C,01/11/2025,162414500,0,1,1,1,
08/09/2025,R25000101,SBY,REJE12,QFAST08,Fastquat 276 SL 20 X 1 ltr,173,Btl,200722,01/07/2025,67720000.08,0,1,1,1,
08/09/2025,R25000101,SBY,REJE12,QFAST08,Fastquat 276 SL 20 X 1 ltr,1020,Btl,230722,01/07/2025,67720000.08,0,1,1,1,
08/09/2025,R25000101,SBY,REJE12,QFAST08,Fastquat 276 SL 20 X 1 ltr,500,Btl,250722,01/07/2025,67720000.08,0,1,1,1,
08/09/2025,R25000102,MD2,SYNE01,QMULS21,Mulsa Karisma 60 cm / 20 kg (Roll),1,Roll,0,1/1/1000,32500.00002,0,1,1,1,
09/09/2025,R25000103,B Agronomis,MITR73,QROTR01,Rotraz 200 EC 20 X 500 ml*,11,Btl,81084,01/07/2026,38000000,0,1,1,1,
09/09/2025,R25000103,B Agronomis,MITR73,QROTR01,Rotraz 200 EC 20 X 500 ml*,300,Btl,81088,01/11/2026,38000000,0,1,1,1,
09/09/2025,R25000103,B Agronomis,MITR73,QROTR01,Rotraz 200 EC 20 X 500 ml*,89,Btl,81093,01/06/2027,38000000,0,1,1,1,
10/09/2025,R25000104,SBY,MAJU02,QDAME02,Damex 18 EC 30 X 500 ml,1,Btl,30163101,01/10/2025,10395000,0,1,1,1,
10/09/2025,R25000104,SBY,MAJU02,QDAME02,Damex 18 EC 30 X 500 ml,89,Btl,30163101,01/10/2025,10395000,0,1,1,1,
11/09/2025,R25000105,SBY,TIGA11,QPASS01,Passxone 276 SL 20 X 1 ltr*,2,Btl,PSX2508111027,01/08/2030,84000.00002,0,1,1,1,
19/09/2025,R25000106,SBY,CATU04,QCOYO02,Coyote 400/40 SE 20 X 500 ml,160,Btl,7AUYSMS4410,01/12/2026,50000000,0,1,1,1,
19/09/2025,R25000106,SBY,CATU04,QCOYO01,Coyote 400/40 SE 40 X 250 ml,280,Btl,7AUYSMS4406,01/02/2027,50000000,0,1,1,1,
19/09/2025,R25000107,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,382,Pack,2649HBS959,26/07/2025,310100000,0,1,1,1,
19/09/2025,R25000107,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,898,Pack,2649HBS959,26/07/2025,310100000,0,1,1,1,
19/09/2025,R25000107,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,89,Pack,2652HBS959,04/07/2025,310100000,0,1,1,1,
19/09/2025,R25000107,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,140,Pack,2647HBS959,04/07/2025,310100000,0,1,1,1,
19/09/2025,R25000107,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,21,Pack,2318HBS959,22/07/2025,310100000,0,1,1,1,
19/09/2025,R25000107,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,12,Pack,2648HBS959,22/07/2025,310100000,0,1,1,1,
19/09/2025,R25000107,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,171,Pack,2648HBS959,22/07/2025,310100000,0,1,1,1,
19/09/2025,R25000107,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,9,Pack,2650HBS959,26/07/2025,310100000,0,1,1,1,
19/09/2025,R25000107,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,89,Pack,2650HBS959,26/07/2025,310100000,0,1,1,1,
19/09/2025,R25000107,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,295,Pack,2650HBS959,26/07/2025,310100000,0,1,1,1,
19/09/2025,R25000107,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,1,Pack,2651HBS959,26/07/2025,310100000,0,1,1,1,
19/09/2025,R25000107,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,54,Pack,2651HBS959,26/07/2025,310100000,0,1,1,1,
19/09/2025,R25000107,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,929,Pack,2651HBS959,26/07/2025,310100000,0,1,1,1,
19/09/2025,R25000107,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,5,Pack,2649HBS959,26/07/2025,310100000,0,1,1,1,
19/09/2025,R25000107,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,6,Pack,2649HBS959,26/07/2025,310100000,0,1,1,1,
19/09/2025,R25000108,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,18,Pack,3040HBS959,02/10/2024,62600000,0,1,1,1,
19/09/2025,R25000108,SBY,BISI01,QJAGU67,Jagung Bisi 959 20 X 1 kg*,12,Pack,2319HBS959,10/05/2025,62600000,0,1,1,1,
19/09/2025,R25000108,SBY,BISI01,QJAGU67,Jagung Bisi 959 20 X 1 kg*,343,Pack,2319HBS959,10/05/2025,62600000,0,1,1,1,
19/09/2025,R25000108,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,20,Pack,2660HBS959,01/07/2025,62600000,0,1,1,1,
19/09/2025,R25000108,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,57,Pack,2657HBS959,04/07/2025,62600000,0,1,1,1,
19/09/2025,R25000108,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,1,Pack,2658HBS959,04/07/2025,62600000,0,1,1,1,
19/09/2025,R25000108,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,18,Pack,2658HBS959,04/07/2025,62600000,0,1,1,1,
19/09/2025,R25000108,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,41,Pack,2658HBS959,04/07/2025,62600000,0,1,1,1,
19/09/2025,R25000108,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,1,Pack,2655HBS959,05/07/2025,62600000,0,1,1,1,
19/09/2025,R25000108,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,8,Pack,2655HBS959,05/07/2025,62600000,0,1,1,1,
19/09/2025,R25000108,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,25,Pack,2655HBS959,05/07/2025,62600000,0,1,1,1,
19/09/2025,R25000108,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,42,Pack,2655HBS959,05/07/2025,62600000,0,1,1,1,
19/09/2025,R25000108,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,10,Pack,2653HBS959,26/07/2025,62600000,0,1,1,1,
19/09/2025,R25000108,SBY,BISI01,QJAGU91,Jagung Bisi 959 20 X 1 kg + Kaos*,30,Pack,2653HBS959,26/07/2025,62600000,0,1,1,1,
19/09/2025,R25000109,SBY,BISI01,AJAGU78,Jagung Bisi 959 20 X 1 kg*,89,Pack,2319HBS959,10/05/2025,8900000,0,1,1,1,
24/09/2025,R25000110,JUBS,BENI01,QCABE36,Cabe Sigantung 12 X 15 X 10 gr,64,Pack,118230948,25/03/2025,1920000,0,1,1,1,
26/09/2025,R25000111,JUBS,REST16,QGOLD21,GG Akar 80 X 5 ml + Brosur (M2U),3600,Pack,10213101,01/10/2027,25200000,0,1,1,1,
03/10/2025,R25000112,JUBS,BENI01,QCABE68,Cabe Genie 2 gr,2,Pack,27042412,06/11/2025,21000,0,1,1,1,
04/10/2025,R25000113,SBY,SATY01,QSAGR04,Sagri-Storm 100/400/50 SC 40 X 250 ml*,40,Btl,221024,01/10/2026,339405000,0,1,1,1,
04/10/2025,R25000113,SBY,SATY01,QSAGR04,Sagri-Storm 100/400/50 SC 40 X 250 ml*,551,Btl,221024,01/10/2026,339405000,0,1,1,1,
04/10/2025,R25000113,SBY,SATY01,QSAGR02,Sagri-Storm 100/400/50 SC 20 X 1 ltr*,2,Btl,221109,01/11/2026,339405000,0,1,1,1,
04/10/2025,R25000113,SBY,SATY01,QSAGR02,Sagri-Storm 100/400/50 SC 20 X 1 ltr*,5,Btl,221109,01/11/2026,339405000,0,1,1,1,
04/10/2025,R25000113,SBY,SATY01,QSAGR03,Sagri-Storm 100/400/50 SC 20 X 500 ml*,50,Btl,231023,01/10/2027,339405000,0,1,1,1,
04/10/2025,R25000113,SBY,SATY01,QSAGR02,Sagri-Storm 100/400/50 SC 20 X 1 ltr*,2,Btl,231004,01/10/2027,339405000,0,1,1,1,
04/10/2025,R25000113,SBY,SATY01,QSAGR02,Sagri-Storm 100/400/50 SC 20 X 1 ltr*,2,Btl,231004,01/10/2027,339405000,0,1,1,1,
04/10/2025,R25000113,SBY,SATY01,QSAGR02,Sagri-Storm 100/400/50 SC 20 X 1 ltr*,18,Btl,231004,01/10/2027,339405000,0,1,1,1,
04/10/2025,R25000113,SBY,SATY01,QSAGR02,Sagri-Storm 100/400/50 SC 20 X 1 ltr*,60,Btl,231004,01/10/2027,339405000,0,1,1,1,
04/10/2025,R25000113,SBY,SATY01,QSAGR02,Sagri-Storm 100/400/50 SC 20 X 1 ltr*,818,Btl,231004,01/10/2027,339405000,0,1,1,1,
04/10/2025,R25000114,SBY,SATY01,ASAGR04,Sagri-Storm 100/400/50 SC 40 X 250 ml*,5,Btl,221024STORM03A,01/10/2026,10345000,0,1,1,1,
04/10/2025,R25000114,SBY,SATY01,ASAGR06,Sagri-Storm 100/400/50 SC 20 X 1 ltr*,12,Btl,221109,01/11/2026,10345000,0,1,1,1,
04/10/2025,R25000114,SBY,SATY01,ASAGR06,Sagri-Storm 100/400/50 SC 20 X 1 ltr*,20,Btl,231004,01/10/2027,10345000,0,1,1,1,
06/10/2025,R25000115,SBY,MAJU02,QBERN03,Bernas 250 EC 50 X 250 ml (M2U)*,369,Btl,15142101,01/02/2026,38745000,0,1,1,1,
08/10/2025,R25000116,JUBS,REST16,QGOLD21,GG Akar 80 X 5 ml + Brosur (M2U),35,Pack,10213101,01/10/2027,245000,0,1,1,1,
08/10/2025,R25000117,JLS,ARIN02,QPAKE02,Paket Convey 336 SC 20 X 20 ml,1,Btl,249CQ11001,01/10/2026,427000,0,1,1,1,
08/10/2025,R25000117,JLS,ARIN02,QEM-403,EM-4 Pertanian (LK) 15 X 1 ltr,1,Btl,290525,01/05/2027,427000,0,1,1,1,
08/10/2025,R25000117,JLS,ARIN02,QREGE09,Regent 50 SC Red 24 X 250 ml,1,Btl,2589Q06601,01/06/2027,427000,0,1,1,1,
08/10/2025,R25000117,JLS,ARIN02,QANTR03,Antracol 70 WP 40 X 250 gr,1,Pack,PI121001793,01/06/2028,427000,0,1,1,1,
08/10/2025,R25000117,JLS,ARIN02,QROUN01,Round Up 486 SL 12 X 1 ltr,1,Btl,BP509012,01/09/2030,427000,0,1,1,1,
08/10/2025,R25000118,JLS,ARIN02,QEMCL01,Emclopir 300/20 EC 20 X 250 ml*,1,Btl,26183101,01/07/2026,489500,0,1,1,1,
08/10/2025,R25000118,JLS,ARIN02,QPAKE10,Paket Booster Kendizol 250 ml + Aviore 100 ml 24 X 1 Paket,1,Btl,31224,01/12/2029,489500,0,1,1,1,
08/10/2025,R25000118,JLS,ARIN02,QMETI06,Metindo 25 WP 40 X 500 gr*,1,Pack,55947,01/03/2030,489500,0,1,1,1,
08/10/2025,R25000118,JLS,ARIN02,QWIND08,Winda 250 SC 10 X 500 ml*,1,Btl,5.02251E+11,01/05/2030,489500,0,1,1,1,
08/10/2025,R25000118,JLS,ARIN02,QCALC02,Calcium 99 20 X 1 kg*,1,Pack,0,01/07/2030,489500,0,1,1,1,
09/10/2025,R25000119,JLS,ARIN02,QKUBI21,Kubis Hibrida F1 Kaelo 30 X 15 gr,1,Pack,104665868,11/12/2025,366000,0,1,1,1,
09/10/2025,R25000119,JLS,ARIN02,QPADI14,Padi Q-989 Ciherang 4 X 5 kg*,1,Pack,6,08/03/2026,366000,0,1,1,1,
09/10/2025,R25000119,JLS,ARIN02,QSMK36,Smk. Non Biji Barcelona 5 X 15 X 20 gr,1,Pack,19093001,14/04/2026,366000,0,1,1,1,
11/10/2025,R25000120,SBY,MAJU02,QGOLD13,GG Cuaca 50 X 100 ml (M2U)*,50,Btl,24122601,01/12/2025,2400000,0,1,1,1,
14/10/2025,R25000121,SBY,LEST17,QBIGG04,Biggrow Forte 6 X 200 X 1 gr*,755,Sach,3032023,01/12/2029,4303500,0,1,1,1,
15/10/2025,R25000122,JLS,ARIN02,QCALG01,Calgary 480 SL 20 X 1 ltr,1,Btl,DCBA1C,01/02/2027,597250,0,1,1,1,
15/10/2025,R25000122,JLS,ARIN02,QAGRI04,Agristick 400 L 12 X 1 ltr,1,Btl,PI43004581,01/08/2027,597250,0,1,1,1,
15/10/2025,R25000122,JLS,ARIN02,QFILI01,Filia 525 SE 100 X 50 ml,1,Btl,JAK4I125XX,01/09/2027,597250,0,1,1,1,
15/10/2025,R25000122,JLS,ARIN02,QAMIS02,Amistartop 325 SC 50 X 100 ml,1,Btl,JAK4LS1339,01/12/2027,597250,0,1,1,1,
15/10/2025,R25000122,JLS,ARIN02,QANET08,Aneto 50 EC 50 X 250 ml + Neptune 8 gr (M2U)*,1,Btl,39103401,01/01/2028,597250,0,1,1,1,
15/10/2025,R25000122,JLS,ARIN02,QGALL14,Gallery 403 SL 30 X 500 ml + SG.02 100 gr (M2U),1,Btl,0,01/02/2028,597250,0,1,1,1,
15/10/2025,R25000122,JLS,ARIN02,QGARE01,GA Recovery 20 X 500 ml*,1,Btl,123659A,01/05/2028,597250,0,1,1,1,
15/10/2025,R25000122,JLS,ARIN02,QAMPA01,Ampang 240 SL 20 X 1 ltr*,1,Btl,2407241005,01/07/2029,597250,0,1,1,1,
15/10/2025,R25000122,JLS,ARIN02,QABOJ01,Abojo 60 WP 100 X 100 gr,1,Pack,ADV2720140425ST,01/04/2030,597250,0,1,1,1,
15/10/2025,R25000122,JLS,ARIN02,QBRAV04,Bravoxone 276 SL 20 X 1 ltr (Label Kuda)*,1,Btl,50728330,01/07/2030,597250,0,1,1,1,
15/10/2025,R25000123,JLS,ARIN02,QQIUV04,Qiuvita Hijau 32.11.11 20 X 500 gr*,1,Pack,2803,01/01/2026,798700,0,1,1,1,
15/10/2025,R25000123,JLS,ARIN02,QSINT01,Sintrop 80 WG 40 X 10 X 4 gr,10,Pack,24RNA1290,01/07/2026,798700,0,1,1,1,
15/10/2025,R25000123,JLS,ARIN02,QPARA06,Paratop 276 SL 20 X 500 ml,1,Btl,121604358,01/02/2027,798700,0,1,1,1,
15/10/2025,R25000123,JLS,ARIN02,QMEXD05,Mexdone 36 EC 20 X 1 ltr New*,1,Btl,20210917,01/08/2027,798700,0,1,1,1,
15/10/2025,R25000123,JLS,ARIN02,QQIUV02,Qiuvita Biru 16.32.16 20 X 500 gr*,1,Pack,51009202429,01/09/2027,798700,0,1,1,1,
15/10/2025,R25000123,JLS,ARIN02,QQIUV06,Qiuvita Merah 16.11.32 20 X 500 gr*,1,Pack,590720,01/07/2028,798700,0,1,1,1,
15/10/2025,R25000123,JLS,ARIN02,QGAND04,Gandasil D 24 X 500 gr,1,Pack,3529,01/09/2028,798700,0,1,1,1,
15/10/2025,R25000123,JLS,ARIN02,QMONE07,Money 865 SL 40 X 200 ml*,1,Btl,23121804,01/11/2028,798700,0,1,1,1,
15/10/2025,R25000123,JLS,ARIN02,QQIUM03,Qiumex 36 EC 20 X 500 ml*,1,Btl,20240507,01/05/2029,798700,0,1,1,1,
15/10/2025,R25000123,JLS,ARIN02,QMACE01,Macerio 52 WP 20 X 500 gr,1,Pack,I25RFA1854,01/03/2030,798700,0,1,1,1,
15/10/2025,R25000124,JLS,ARIN02,QWEND02,Wendry 75 WP 100 X 100 gr (M2U),1,Pack,38183202,01/03/2027,498500,0,1,1,1,
15/10/2025,R25000124,JLS,ARIN02,QAGXA01,Agxanazol 200/150 SC 50 X 100 ml*,1,Btl,20240825,01/09/2028,498500,0,1,1,1,
15/10/2025,R25000124,JLS,ARIN02,QVIST03,Vista 400 SL 50 X 200 ml*,1,Btl,50102001,01/03/2029,498500,0,1,1,1,
15/10/2025,R25000124,JLS,ARIN02,QZENP01,Zenpro Mix 60 X 100 ml*,1,Btl,1910103,01/06/2029,498500,0,1,1,1,
15/10/2025,R25000124,JLS,ARIN02,QTUNT03,Tuntas 300/100 SL 20 X 1 ltr*,1,Btl,50514066,01/05/2030,498500,0,1,1,1,
15/10/2025,R25000124,JLS,ARIN02,QVIAR02,Viaron 80 WP 40 X 250 gr,1,Pack,50609025,01/06/2030,498500,0,1,1,1,
15/10/2025,R25000124,JLS,ARIN02,QSPRA49,Sprayer Elektrik Quda Karisma 5 L 1 x 6 pcs (Putih),1,Pcs,0,1/1/1000,498500,0,1,1,1,
16/10/2025,R25000125,SBY,BEHN01,QBAGN01,Bag NPK Novatec 5 Kg,410,Pcs,0,1/1/1000,758500,0,1,1,1,
17/10/2025,R25000126,SBY,LEST17,QBIGG04,Biggrow Forte 6 X 200 X 1 gr*,6000,Sach,3032023,01/12/2029,164148600,0,1,1,1,
17/10/2025,R25000126,SBY,LEST17,QBIGG04,Biggrow Forte 6 X 200 X 1 gr*,6441,Sach,3032023,01/12/2029,164148600,0,1,1,1,
17/10/2025,R25000126,SBY,LEST17,QBIGG04,Biggrow Forte 6 X 200 X 1 gr*,16357,Sach,3032023,01/12/2029,164148600,0,1,1,1,
21/10/2025,R25000128,JLS,ARIN02,QMRQL01,Mr. Qlett 30 X 200 ml,1,Btl,25133301,01/04/2027,352000,0,1,1,1,
21/10/2025,R25000128,JLS,ARIN02,QKARI01,Karissnail 6 PL 20 X 500 gr (M2U)*,1,Pack,16123401,01/03/2028,352000,0,1,1,1,
21/10/2025,R25000128,JLS,ARIN02,QEVER02,Ever Green Asam Humat 20 X 1 ltr*,1,Btl,0,01/05/2028,352000,0,1,1,1,
21/10/2025,R25000128,JLS,ARIN02,QEVER01,Ever Green Asam Amino 20 X 1 ltr*,1,Btl,0,01/08/2030,352000,0,1,1,1,
23/10/2025,R25000129,JUBS,REST16,QGOLD21,GG Akar 80 X 5 ml + Brosur (M2U),200,Pack,11193402,01/10/2028,1400000,0,1,1,1,
25/10/2025,R25000130,JUBS,REST16,QGOLD21,GG Akar 80 X 5 ml + Brosur (M2U),4200,Pack,11193402,01/10/2028,29400000,0,1,1,1,
31/10/2025,R25000131,JUBS,REST16,QGOLD21,GG Akar 80 X 5 ml + Brosur (M2U),10,Pack,10213101,01/10/2027,21000000,0,1,1,1,
31/10/2025,R25000131,JUBS,REST16,QGOLD21,GG Akar 80 X 5 ml + Brosur (M2U),415,Pack,10213101,01/10/2027,21000000,0,1,1,1,
31/10/2025,R25000131,JUBS,REST16,QGOLD21,GG Akar 80 X 5 ml + Brosur (M2U),2575,Pack,11193402,01/10/2028,21000000,0,1,1,1,
01/09/2025,T25001325,JLS,SEJA06,QSTAR02,Starkuat 135 SL 20 X 1 ltr,200,Btl,102090544,01/02/2028,12900000,30,1,1,1,
01/09/2025,T25001325,JLS,SEJA06,QSTAR02,Starkuat 135 SL 20 X 1 ltr,20,Btl,102090545,01/02/2028,12900000,30,1,1,1,
01/09/2025,T25001325,JLS,SEJA06,QPRIM35,Prima-Best 150 SL 20 X 1 ltr,160,Btl,2.00593E+12,01/03/2030,12900000,30,1,1,1,
01/09/2025,T25001326,MLG,PERT10,QFASC01,Fascinate-Flash 140/50 EW 10 X 1 ltr,10,Btl,7KTYG019001,01/01/2026,600000,0,1,1,1,
01/09/2025,T25001327,MD-2,JAGO02,QUNIB02,Unibro 500/50 SC 20 X 500 ml*,20,Btl,213018,01/06/2029,2500000,60,1,1,1,
01/09/2025,T25001328,MD-1,RODA03,QPUPU19,Pupuk MagneWish Granule 50 kg,1,Zak,22025,01/02/2026,1660000,60,1,1,1,
01/09/2025,T25001328,MD-1,RODA03,QUNIH01,Unihit 100/20 SC 100 X 100 ml*,25,Btl,20241015011,01/10/2027,1660000,60,1,1,1,
01/09/2025,T25001328,MD-1,RODA03,QUNIH02,Unihit 100/20 SC 40 X 250 ml*,5,Btl,20241015011,01/10/2027,1660000,60,1,1,1,
01/09/2025,T25001329,B Agronomis,KARI09,QARME01,Armeira 30 WG 10 X 20 X 50 gr*,5,Pack,1900131,01/10/2025,2899250,60,1,1,1,
01/09/2025,T25001329,B Agronomis,KARI09,QCAST04,Castora 40 SP 8 X 50 X 15 gr*,50,Pack,220328,01/08/2027,2899250,60,1,1,1,
01/09/2025,T25001329,B Agronomis,KARI09,QELAZ02,Elazaro 17/8 WG 10 X 20 X 10 gr*,100,Pack,220805,01/10/2027,2899250,60,1,1,1,
01/09/2025,T25001330,B Agronomis,KARI09,QCAST04,Castora 40 SP 8 X 50 X 15 gr*,50,Pack,220328,01/08/2027,2427500,60,1,1,1,
01/09/2025,T25001330,B Agronomis,KARI09,QELAZ02,Elazaro 17/8 WG 10 X 20 X 10 gr*,100,Pack,220805,01/10/2027,2427500,60,1,1,1,
01/09/2025,T25001331,MLG,TANI146,QBACT02,Bactocyn 150 AL 100 X 100 ml*,30,Btl,3032023,01/12/2029,1170000,60,1,1,1,
02/09/2025,T25001332,MD-2,KARY10,QPINA04,Pinamec 20 EC 15 X 1 ltr*,15,Btl,L181023,01/10/2028,2272500,60,1,1,1,
02/09/2025,T25001333,JUBS,TANI88,QIJOK01,Ijokabe 12 X 25 X 20 ml*,300,Btl,ANT00042,01/11/2027,3360000,60,1,1,1,
02/09/2025,T25001333,JUBS,TANI88,QGENI01,Genitop 138 SL 20 X 1 ltr,60,Btl,23091421,01/08/2028,3360000,60,1,1,1,
02/09/2025,T25001334,MD-2,MAKM08,QBONG02,Bongkis 30 EC 40 X 250 ml*,40,Btl,250628BONG007,01/06/2029,2360000,60,1,1,1,
